Date,Symbol,Open,High,Low,Close,Volume
2021/8/2,601633,232.836,245.668,225.552,240.46,52360431
2021/8/3,601633,234.006,240.422,220.456,223.136,40936742
2021/8/4,601633,222.608,238.158,218.909,231.364,37285351
2021/8/5,601633,228.344,242.309,219.362,239.252,38498933
2021/8/6,601633,241.743,246.159,233.93,235.969,24771807
2021/8/9,601633,229.024,229.59,220.796,226.533,27295184
2021/8/10,601633,226.759,231.704,210.077,219.664,47011556
2021/8/11,601633,219.664,220.343,210.681,216.644,28996291
2021/8/12,601633,214.984,234.61,212.115,228.873,45248940
2021/8/13,601633,224.004,228.344,219.475,220.607,24314265
2021/8/16,601633,217.701,224.759,214.38,217.814,24755649
2021/8/17,601633,215.55,220.607,205.699,209.813,31146797
2021/8/18,601633,208.341,210.794,202.793,205.246,25890590
2021/8/19,601633,208.341,220.796,205.699,215.927,36355793
2021/8/20,601633,214.38,222.117,209.133,219.928,33631555
2021/8/23,601633,220.041,230.232,215.097,229.213,36820392
2021/8/24,601633,228.194,234.006,222.306,224.608,32110249
2021/8/25,601633,224.985,238.346,222.796,231.1,30212207
2021/8/26,601633,230.194,233.893,216.569,219.966,33616348
2021/8/27,601633,218.833,241.554,217.739,237.667,46796678
2021/8/30,601633,241.479,255.784,236.497,245.706,40558291
2021/8/31,601633,245.668,253.632,240.422,249.556,26564185
2021/9/1,601633,249.443,251.745,228.722,245.027,30323018
2021/9/2,601633,244.574,251.67,238.158,240.347,22865931
2021/9/3,601633,239.894,239.894,224.948,232.496,28485071
2021/9/6,601633,232.27,237.667,228.344,234.497,23471006
2021/9/7,601633,234.534,236.95,230.986,236.157,19803354
2021/9/8,601633,235.893,236.459,229.477,231.477,18028244
2021/9/9,601633,229.024,232.76,223.778,231.024,20921130
2021/9/10,601633,230.118,230.194,225.174,226.533,21981482
2021/9/13,601633,226.457,234.006,224.231,227.627,21253723
2021/9/14,601633,227.892,239.667,221.928,237.025,31662284
2021/9/15,601633,234.006,236.761,229.099,230.232,19400193
2021/9/16,601633,230.722,231.364,208.907,208.907,43012378
2021/9/17,601633,210.832,218.494,210.832,214.417,18582797
2021/9/20,601633,214.417,214.417,214.417,214.417,0
2021/9/21,601633,214.417,214.417,214.417,214.417,0
2021/9/22,601633,210.983,218.909,203.736,210.417,16806908
2021/9/23,601633,210.417,215.512,204.793,205.85,21705855
2021/9/24,601633,206.454,209.171,203.812,205.321,16254545
2021/9/27,601633,205.321,208.341,198.301,202.038,23103719
2021/9/28,601633,202.113,203.736,193.168,194.451,28547235
2021/9/29,601633,190.79,201.283,189.394,194.112,25351684
2021/9/30,601633,194.074,204.038,191.583,198.528,22528232
2021/10/1,601633,198.528,198.528,198.528,198.528,0
2021/10/4,601633,198.528,198.528,198.528,198.528,0
2021/10/5,601633,198.528,198.528,198.528,198.528,0
2021/10/6,601633,198.528,198.528,198.528,198.528,0
2021/10/7,601633,198.528,198.528,198.528,198.528,0
2021/10/8,601633,203.812,205.699,196.301,201.547,18594332
2021/10/11,601633,201.547,213.964,199.509,208.265,26884406
2021/10/12,601633,207.246,221.475,204.944,215.436,31978175
2021/10/13,601633,214.757,228.08,212.115,225.702,30346576
2021/10/14,601633,225.74,239.667,225.74,236.384,30837438
2021/10/15,601633,237.78,241.479,230.571,237.591,25027148
2021/10/18,601633,237.403,245.178,236.082,239.29,23440385
2021/10/19,601633,239.29,244.121,233.138,233.855,24064938
2021/10/20,601633,236.912,242.498,232.874,239.29,27078756
2021/10/21,601633,237.394,237.47,228.292,230.871,19335726
2021/10/22,601633,233.184,238.911,231.554,236.825,18014179
2021/10/25,601633,236.635,255.255,234.019,253.624,30453974
2021/10/26,601633,259.009,264.698,249.643,252.146,28719331
2021/10/27,601633,250.249,261.474,249.415,254.762,22744929
2021/10/28,601633,253.207,256.962,248.619,250.098,13350178
2021/10/29,601633,249.263,260.564,244.599,257.872,20006782
2021/11/1,601633,253.928,257.113,238.911,248.77,23874378
2021/11/2,601633,248.732,256.241,238.911,246.495,22857414
2021/11/3,601633,244.258,245.699,227.534,233.222,28894044
2021/11/4,601633,236.635,244.03,232.35,238.986,18867033
2021/11/5,601633,238.721,243.272,234.55,238.342,11385106
2021/11/8,601633,238.304,244.409,234.663,239.631,14005049
2021/11/9,601633,238.911,242.968,234.663,238.986,9743540
2021/11/10,601633,235.649,238.304,227.534,233.298,17234918
2021/11/11,601633,233.222,237.507,229.43,234.17,16037924
2021/11/12,601633,235.118,237.356,232.085,234.17,12477271
2021/11/15,601633,234.17,234.17,219.343,224.424,23769729
2021/11/16,601633,224.5,226.131,216.916,221.58,16343462
2021/11/17,601633,225.183,225.638,219.949,222.604,18516170
2021/11/18,601633,222.149,226.7,218.053,224.007,14181198
2021/11/19,601633,225.827,226.662,218.053,224.538,19358444
2021/11/22,601633,225.941,246.116,225.941,243.044,40566372
2021/11/23,601633,242.703,242.703,231.819,235.043,27149419
2021/11/24,601633,232.16,233.905,227.913,232.616,15502909
2021/11/25,601633,230.947,232.236,221.846,223.362,19897184
2021/11/26,601633,221.277,228.292,220.253,223.552,13142850
2021/11/29,601633,219.684,225.448,214.034,222.756,13380767
2021/11/30,601633,224.235,227.496,219.191,227.003,20404588
2021/12/1,601633,226.586,226.7,217.977,219.456,20568486
2021/12/2,601633,218.812,223.438,216.764,221.808,16238231
2021/12/3,601633,219.949,221.618,213.351,216.916,23506625
2021/12/6,601633,216.157,221.466,213.882,214.906,18727722
2021/12/7,601633,217.295,218.053,207.814,211.986,20247120
2021/12/8,601633,211.607,214.223,207.321,213.465,19477087
2021/12/9,601633,215.93,217.56,210.924,214.678,25038956
2021/12/10,601633,212.024,216.916,211.076,215.209,25246984
2021/12/13,601633,214.261,215.968,208.573,209.217,28044306
2021/12/14,601633,207.473,208.383,199.471,201.519,36133383
2021/12/15,601633,199.092,203.491,197.196,198.485,27982886
2021/12/16,601633,198.561,204.553,196.741,202.088,31076715
2021/12/17,601633,201.747,202.543,197.196,197.196,18909163
2021/12/20,601633,195.679,197.955,191.204,191.887,21858865
2021/12/21,601633,191.204,195.679,190.863,194.542,16663790
2021/12/22,601633,196.627,199.282,196.627,198.182,20339387
2021/12/23,601633,199.926,202.695,197.386,200.533,24343478
2021/12/24,601633,200.533,200.988,186.578,190.067,28924463
2021/12/27,601633,188.739,189.194,181.003,184.53,23033565
2021/12/28,601633,185.061,187.678,183.241,185.819,21182648
2021/12/29,601633,185.819,186.237,181.875,184.189,16693944
2021/12/30,601633,184.227,187.222,182.786,184.302,15443230
2021/12/31,601633,186.692,188.701,182.065,184.075,19944174
