Date,Symbol,Open,High,Low,Close,Volume
2021/2/1,2594,249.872,255.104,243.753,251.8,26379450
2021/2/2,2594,257.011,273.329,255.481,272.82,47109997
2021/2/3,2594,273.431,278.806,265.476,268.23,38402952
2021/2/4,2594,263.131,270.158,260.418,265.068,31035090
2021/2/5,2594,267.21,273.615,252.422,253.952,48055051
2021/2/8,2594,253.941,258.011,244.783,255.175,37246177
2021/2/9,2594,258.133,264.171,252.422,262.111,37495428
2021/2/10,2594,266.19,276.042,258.031,272.259,41893871
2021/2/11,2594,272.259,272.259,272.259,272.259,0
2021/2/12,2594,272.259,272.259,272.259,272.259,0
2021/2/15,2594,272.259,272.259,272.259,272.259,0
2021/2/16,2594,272.259,272.259,272.259,272.259,0
2021/2/17,2594,272.259,272.259,272.259,272.259,0
2021/2/18,2594,274.207,274.207,260.407,264.14,47264558
2021/2/19,2594,259.969,262.784,250.617,262.468,38258702
2021/2/22,2594,261.703,261.764,244.212,244.283,42713093
2021/2/23,2594,234.156,239.694,227.333,229.474,47651022
2021/2/24,2594,229.474,233.136,207.649,213.146,67648518
2021/2/25,2594,220.061,220.142,209.893,213.411,36953222
2021/2/26,2594,200.408,208.057,197.858,201.193,50361602
2021/3/1,2594,204.997,215.186,201.427,215.094,44429351
2021/3/2,2594,218.919,220.091,209.301,215.604,38792835
2021/3/3,2594,209.077,214.482,205.986,213.921,26306180
2021/3/4,2594,209.077,209.179,201.224,202.447,34684991
2021/3/5,2594,191.096,203.477,189.882,200.275,32531909
2021/3/8,2594,200.275,201.254,180.244,180.244,59132823
2021/3/9,2594,175.839,182.152,165.252,174.074,59920495
2021/3/10,2594,183.579,185.497,179.276,180.714,43150717
2021/3/11,2594,180.469,188.679,177.562,186.609,36782790
2021/3/12,2594,189.872,191.728,182.458,185.293,30184822
2021/3/15,2594,182.101,184.599,175.42,177.725,29560239
2021/3/16,2594,181.111,182.662,176.818,179.979,19705640
2021/3/17,2594,177.481,183.549,174.89,180.397,21370528
2021/3/18,2594,182.345,184.222,180.805,182.101,20106437
2021/3/19,2594,176.44,178.857,173.034,174.553,25822722
2021/3/22,2594,175.757,178.97,173.391,177.256,18568291
2021/3/23,2594,179.296,179.684,169.607,172.33,22664897
2021/3/24,2594,171.331,172.606,165.222,165.976,24826930
2021/3/25,2594,160.122,166.7,158.694,164.406,25619064
2021/3/26,2594,166.252,175.42,166.139,174.39,32853032
2021/3/29,2594,173.391,173.87,168.077,171.443,23472864
2021/3/30,2594,164.202,172.361,162.264,172.361,33893090
2021/3/31,2594,172.575,176.073,165.793,167.781,27015303
2021/4/1,2594,171.341,175.318,170.331,172.432,29995780
2021/4/2,2594,174.39,181.744,171.932,179.367,34953200
2021/4/5,2594,179.367,179.367,179.367,179.367,0
2021/4/6,2594,180.316,182.804,176.236,179.592,25590985
2021/4/7,2594,180.673,181.621,172.871,174.39,28170350
2021/4/8,2594,172.361,174.91,170.443,173.87,16004306
2021/4/9,2594,175.318,175.522,169.301,170.035,20499577
2021/4/12,2594,170.046,172.758,165.833,166.711,20126800
2021/4/13,2594,166.731,170.963,166.731,167.272,15857894
2021/4/14,2594,170.321,174.401,170.321,174.35,29847317
2021/4/15,2594,171.851,172.004,166.751,168.791,24991213
2021/4/16,2594,168.689,169.709,163.518,168.587,23459944
2021/4/19,2594,168.281,180.52,167.445,179.551,50735050
2021/4/20,2594,178.48,178.48,173.156,174.645,37567703
2021/4/21,2594,172.361,173.982,170.494,171.943,23048888
2021/4/22,2594,173.381,175.196,170.545,172.065,19750844
2021/4/23,2594,170.505,174.788,169.576,172.616,22882799
2021/4/26,2594,173.381,176.44,170.576,170.831,31951410
2021/4/27,2594,169.301,170.729,166.649,168.22,25563921
2021/4/28,2594,168.138,171.892,166.201,168.791,21841198
2021/4/29,2594,166.241,168.21,165.426,166.19,27585404
2021/4/30,2594,164.701,165.426,159.826,161.723,35989914
2021/5/3,2594,161.723,161.723,161.723,161.723,0
2021/5/4,2594,161.723,161.723,161.723,161.723,0
2021/5/5,2594,161.723,161.723,161.723,161.723,0
2021/5/6,2594,160.122,160.122,152.983,152.983,42315808
2021/5/7,2594,151.066,152.942,146.241,146.813,37798038
2021/5/10,2594,146.813,151.3,144.253,149.923,26073875
2021/5/11,2594,146.558,151.718,143.773,149.474,26963996
2021/5/12,2594,151.208,158.082,151.208,156.787,38465914
2021/5/13,2594,153.748,154.003,151.514,151.953,21269609
2021/5/14,2594,150.841,157.164,149.22,156.583,30027866
2021/5/17,2594,158.521,164.079,157.521,162.957,36300256
2021/5/18,2594,163.182,165.018,160,161.856,19495212
2021/5/19,2594,163.08,177.46,163.059,176.216,59649087
2021/5/20,2594,173.381,181.091,172.463,176.379,49988848
2021/5/21,2594,177.47,181.53,173.483,176.644,33496551
2021/5/24,2594,175.329,178.99,173.36,176.92,27172287
2021/5/25,2594,178.48,181.54,176.134,180.03,33152287
2021/5/26,2594,181.54,188.251,179.5,179.673,34557799
2021/5/27,2594,182.56,183.253,177.97,180.979,23402610
2021/5/28,2594,180.979,188.679,179.571,185.293,37119487
2021/5/31,2594,178.745,182.672,173.564,182.254,43755316
2021/6/1,2594,182.284,194.696,182.284,193.228,51360412
2021/6/2,2594,193.778,195.665,188.883,190.209,29434964
2021/6/3,2594,190.311,191.229,183.763,187.557,25080057
2021/6/4,2594,185.221,195.818,184.11,193.166,31984839
2021/6/7,2594,194.798,196.705,190.719,194.135,25451802
2021/6/8,2594,197.858,209.689,197.093,206.843,55923856
2021/6/9,2594,206.935,207.547,200.938,206.017,31655582
2021/6/10,2594,206.068,220.346,204.997,218.368,44100032
2021/6/11,2594,218.562,234.523,216.297,231.535,54008511
2021/6/14,2594,231.535,231.535,231.535,231.535,0
2021/6/15,2594,236.144,242.529,229.342,236.94,51810075
2021/6/16,2594,230.494,236.267,214.849,215.196,61817590
2021/6/17,2594,215.155,236.716,215.023,236.716,51997758
2021/6/18,2594,240.693,257.338,239.316,249.872,57189601
2021/6/21,2594,248.73,254.523,236.746,247.404,43052635
2021/6/22,2594,247.832,251.912,240.693,242.61,31642808
2021/6/23,2594,237.633,254.768,237.123,248.138,39450060
2021/6/24,2594,248.852,256.879,244.956,249.76,31228504
2021/6/25,2594,251.912,253.605,242.733,249.862,29650236
2021/6/28,2594,249.862,260.071,248.363,258.674,34727198
2021/6/29,2594,262.519,264.762,254.972,258.337,30625754
2021/6/30,2594,254.972,261.601,250.892,255.991,28540731
2021/7/1,2594,255.991,257.521,240.285,241.305,42260287
2021/7/2,2594,237.633,248.342,233.442,243.794,37426013
2021/7/5,2594,240.734,254.972,240.255,254.513,32490116
2021/7/6,2594,260.071,266.211,245.793,255.481,51791670
2021/7/7,2594,248.852,263.743,245.67,260.163,38638656
2021/7/8,2594,258.031,266.741,256.114,256.97,39390995
2021/7/9,2594,255.869,260.061,246.69,253.768,36494699
2021/7/12,2594,258.337,278.337,256.501,271.779,56005708
2021/7/13,2594,271.789,275.094,265.395,270.372,27731391
2021/7/14,2594,266.19,266.19,249.872,250.168,61271686
2021/7/15,2594,243.753,248.393,234.574,241.101,55189867
2021/7/16,2594,240.438,240.438,225.425,227.353,56274148
2021/7/19,2594,224.375,236.603,218.562,228.424,37218723
2021/7/20,2594,224.375,234.023,223.467,232.024,24674966
2021/7/21,2594,235.798,249.862,234.584,246.027,47151119
2021/7/22,2594,251.198,254.4,244.946,253.911,37477327
2021/7/23,2594,252.361,267.21,249.954,263.824,46056227
2021/7/26,2594,255.563,264.905,245.803,253.493,40442824
2021/7/27,2594,250.892,263.008,241.917,243.457,37770720
2021/7/28,2594,234.564,245.895,228.444,241.203,33219863
2021/7/29,2594,251.851,262.417,247.649,262.315,42885105
2021/7/30,2594,262.304,273.635,257.144,269.974,45799399
2021/8/2,2594,281.489,296.97,278.735,296.97,62225903
2021/8/3,2594,304.946,304.946,280.479,285.65,48934853
2021/8/4,2594,288.638,314.217,287.608,314.217,53430639
2021/8/5,2594,306.986,312.34,300.734,305.415,36882291
2021/8/6,2594,319.384,323.772,304.589,309.67,45362627
2021/8/9,2594,301.017,303.466,288.772,299.538,34162079
2021/8/10,2594,299.548,308.476,287.752,297.956,33103516
2021/8/11,2594,294.895,304.925,291.997,301.007,26399395
2021/8/12,2594,298.976,319.772,295.272,315.282,38277898
2021/8/13,2594,309.18,318.874,304.068,306.14,24690646
2021/8/16,2594,303.058,303.058,290.813,291.221,30506701
2021/8/17,2594,289.232,296.425,283.67,286.027,27205840
2021/8/18,2594,291.232,293.966,283.864,289.446,22172302
2021/8/19,2594,289.446,304.772,284.252,299.711,36167179
2021/8/20,2594,294.895,299.589,287.752,290.905,24717320
2021/8/23,2594,287.242,300.446,281.17,295.711,29582687
2021/8/24,2594,298.762,308.16,295.966,304.333,27439906
2021/8/25,2594,303.874,305.915,296.936,302.242,17914538
2021/8/26,2594,303.058,304.864,288.262,288.262,26368159
2021/8/27,2594,286.721,302.068,285.711,294.027,26288930
2021/8/30,2594,283.099,293.874,279.548,287.721,41909234
2021/8/31,2594,292.731,292.731,271.987,282.65,32966834
2021/9/1,2594,282.65,283.64,262.854,271.732,28767422
2021/9/2,2594,272.456,277.538,268.058,272.446,16524443
2021/9/3,2594,272.456,276.528,255.507,259.293,28796413
2021/9/6,2594,265.293,284.691,264.283,283.262,39778881
2021/9/7,2594,283.262,286.844,278.844,281.579,20763353
2021/9/8,2594,283.568,284.976,274.089,275.089,18257806
2021/9/9,2594,277.548,285.283,271.222,277.252,21625641
2021/9/10,2594,277.252,278.089,267.997,271.028,23875736
2021/9/13,2594,273.803,277.528,264.466,266.691,21349179
2021/9/14,2594,266.722,281.63,262.303,274.721,35469000
2021/9/15,2594,273.354,275.507,265.303,266.477,21880911
2021/9/16,2594,266.477,270.171,255.64,256.12,22080971
2021/9/17,2594,258.16,262.242,255.599,260.324,13942107
2021/9/20,2594,260.324,260.324,260.324,260.324,0
2021/9/21,2594,260.324,260.324,260.324,260.324,0
2021/9/22,2594,253.058,256.569,249.007,252.242,16341286
2021/9/23,2594,259.007,262.773,253.956,255.018,14978418
2021/9/24,2594,256.079,262.752,252.038,256.905,15826700
2021/9/27,2594,259.181,262.742,251.834,257.65,17999094
2021/9/28,2594,257.038,258.997,251.314,251.895,16244438
2021/9/29,2594,247.956,249.875,239.793,240.814,24555481
2021/9/30,2594,243.059,254.793,242.038,254.599,22503801
2021/10/1,2594,254.599,254.599,254.599,254.599,0
2021/10/4,2594,254.599,254.599,254.599,254.599,0
2021/10/5,2594,254.599,254.599,254.599,254.599,0
2021/10/6,2594,254.599,254.599,254.599,254.599,0
2021/10/7,2594,254.599,254.599,254.599,254.599,0
2021/10/8,2594,263.242,265.283,255.099,258.16,19410395
2021/10/11,2594,258.262,268.466,253.058,260.967,21197273
2021/10/12,2594,260.201,268.262,258.171,262.252,21165134
2021/10/13,2594,262.252,279.181,259.518,276.732,32197810
2021/10/14,2594,276.528,281.619,273.609,278.507,17779932
2021/10/15,2594,280.609,293.364,276.528,289.109,28784505
2021/10/18,2594,290.048,294.517,285.752,291.752,21621378
2021/10/19,2594,293.874,300.925,289.793,290.599,19385785
2021/10/20,2594,291.834,301.017,291.058,296.527,21704509
2021/10/21,2594,296.936,298.568,289.803,292.864,18062575
2021/10/22,2594,298.16,307.139,294.895,306.119,33654868
2021/10/25,2594,309.293,325.15,308.395,323.823,33518976
2021/10/26,2594,337.241,340.129,324.241,325.517,31324434
2021/10/27,2594,319.384,333.394,317.629,328.303,21906777
2021/10/28,2594,326.129,330.405,311.629,314.262,29826714
2021/10/29,2594,311.354,320.16,299.762,317.66,34715958
2021/11/1,2594,307.558,314.701,299.813,308.16,28478587
2021/11/2,2594,316.323,326.323,313.915,320.282,29008740
2021/11/3,2594,319.517,320.252,305.976,309.19,19724814
2021/11/4,2594,317.476,335.711,315.333,331.629,34996434
2021/11/5,2594,330.609,333.67,319.394,320.405,19418326
2021/11/8,2594,314.374,326.129,313.262,321.425,16984947
2021/11/9,2594,321.476,336.7,321.476,327.231,20330504
2021/11/10,2594,320.405,322.037,307.731,316.588,27487850
2021/11/11,2594,319.384,323.456,314.333,318.354,13885150
2021/11/12,2594,322.241,323.201,311.731,313.037,14888382
2021/11/15,2594,313.037,313.037,296.364,300.956,22537224
2021/11/16,2594,299.997,303.762,293.874,299.497,15180848
2021/11/17,2594,306.119,309.425,299.997,302.905,16337775
2021/11/18,2594,300.813,304.976,295.915,301.425,12909722
2021/11/19,2594,301.752,306.119,293.874,302.874,17515864
2021/11/22,2594,304.486,317.864,304.282,317.343,28702045
2021/11/23,2594,314.16,316.048,310.18,314.772,15036257
2021/11/24,2594,311.66,315.915,307.139,309.384,14193817
2021/11/25,2594,309.384,310.701,297.242,304.078,17097144
2021/11/26,2594,301.017,310.986,300.048,303.731,12249393
2021/11/29,2594,297.752,313.333,295.844,310.67,20015675
2021/11/30,2594,313.262,314.282,309.18,310.915,13178826
2021/12/1,2594,311.425,313.772,306.507,311.548,10827864
2021/12/2,2594,311.221,320.466,309.282,315.099,18007211
2021/12/3,2594,313.252,316.119,304.956,313.16,21032715
2021/12/6,2594,307.139,317.864,306.997,307.905,17880086
2021/12/7,2594,312.252,312.599,297.017,300.813,22767860
2021/12/8,2594,302.048,307.139,300.507,306.925,15438176
2021/12/9,2594,306.119,306.762,303.089,305.609,11295711
2021/12/10,2594,302.027,308.191,298.772,307.568,14487273
2021/12/13,2594,309.17,309.18,304.078,304.486,14294124
2021/12/14,2594,301.527,303.129,297.64,299.384,15711128
2021/12/15,2594,299.395,301.527,297.66,299.333,9815036
2021/12/16,2594,298.976,299.476,284.691,292.038,27866516
2021/12/17,2594,289.793,291.711,284.293,284.67,15111815
2021/12/20,2594,284.925,287.211,273.752,276.017,21784503
2021/12/21,2594,276.017,282.425,274.905,281.844,14965305
2021/12/22,2594,285.721,290.997,282.66,284.915,14444230
2021/12/23,2594,287.783,290.711,282.813,285.701,12302134
2021/12/24,2594,287.732,287.752,270.364,275.507,20996881
2021/12/27,2594,274.487,277.079,271.426,272.477,10718995
2021/12/28,2594,273.619,276.528,271.64,276.375,11854284
2021/12/29,2594,277.701,277.772,268.364,274.487,14160304
2021/12/30,2594,273.466,278.548,271.426,272.579,11732673
2021/12/31,2594,278.568,279.783,272.446,273.589,11629197
